provider_id,npi,specialty,state
PRV000671,1797667710,Psychiatry,AZ
PRV000672,1110841210,Radiology,RI
PRV000673,1186704005,Internal Medicine,AK
PRV000674,1656298082,OBGYN,KS
PRV000675,1777150111,Family Medicine,RI
PRV000676,1954901311,Pediatrics,MA
PRV000677,1922017602,Emergency Medicine,AZ
PRV000678,1990021327,Family Medicine,MD
PRV000679,1668091745,Radiology,OH
PRV000680,1521271850,Family Medicine,NY
PRV000681,1616033048,Orthopedics,ND
PRV000682,1739633306,Internal Medicine,MT
PRV000683,1864413289,Pediatrics,HI
PRV000684,1176711779,Dermatology,SD
PRV000685,1057617089,Family Medicine,WI
PRV000686,1190731368,Radiology,CO
PRV000687,1464673824,Radiology,OR
PRV000688,1376855369,Orthopedics,WV
PRV000689,1318928270,Orthopedics,IA
PRV000690,1668176502,Emergency Medicine,AR
PRV000691,1770010677,Radiology,TX
PRV000692,1278484025,Radiology,AK
PRV000693,1031268127,Internal Medicine,MO
PRV000694,1863776424,Emergency Medicine,DE
PRV000695,1427738730,Radiology,AL
PRV000696,1509165105,Pediatrics,OH
PRV000697,1981047547,Psychiatry,TX
PRV000698,1576163252,Radiology,ME
PRV000699,1551501506,Orthopedics,AR
PRV000700,1632848572,OBGYN,IN
PRV000701,1996155580,Radiology,NC
PRV000702,1702569944,Cardiology,WI
PRV000703,1099799510,Radiology,MO
PRV000704,1017468732,Dermatology,VT
PRV000705,1418511951,Emergency Medicine,MT
PRV000706,1516222258,Orthopedics,OH
PRV000707,1833148964,Emergency Medicine,NH
PRV000708,1395303048,Internal Medicine,NE
PRV000709,1095943755,Cardiology,MN
PRV000710,1183271090,Pediatrics,MD
PRV000711,1075016612,Cardiology,WI
PRV000712,1716047456,Psychiatry,DE
PRV000713,1692389061,Family Medicine,OR
PRV000714,1843337335,Family Medicine,SD
PRV000715,1347318582,Orthopedics,OR
PRV000716,1889381145,Family Medicine,MA
PRV000717,1045245279,Family Medicine,LA
PRV000718,1784318821,Cardiology,KY
PRV000719,1113229451,OBGYN,DE
PRV000720,1841778209,Dermatology,ND
PRV000721,1606011208,Orthopedics,MI
PRV000722,1061858246,OBGYN,WY
PRV000723,1234484143,Dermatology,SD
PRV000724,1033925594,Family Medicine,MT
PRV000725,1336744293,OBGYN,ND
PRV000726,1740796727,OBGYN,UT
PRV000727,1692066366,Psychiatry,IA
PRV000728,1226402562,Orthopedics,NM
PRV000729,1648007225,Pediatrics,AK
PRV000730,1435306878,Orthopedics,OH
PRV000731,1027926323,Dermatology,MT
PRV000732,1628156322,Radiology,SC
PRV000733,1996845396,Dermatology,GA
PRV000734,1641723292,Family Medicine,AR
PRV000735,1402721441,Cardiology,KS
PRV000736,1724145431,OBGYN,TX
PRV000737,1956622491,Cardiology,GA
PRV000738,1557686516,Pediatrics,KS
PRV000739,1636922547,Radiology,IN
PRV000740,1629342021,Internal Medicine,MT
PRV000741,1931484215,Orthopedics,WY
PRV000742,1580817786,OBGYN,WI
PRV000743,1541616969,OBGYN,NE
PRV000744,1020464153,Emergency Medicine,FL
PRV000745,1513299840,Radiology,NV
PRV000746,1213832928,Dermatology,SD
PRV000747,1263478498,Emergency Medicine,KY
PRV000748,1887085925,OBGYN,TN
PRV000749,1864697004,Radiology,MT
PRV000750,1914053112,Psychiatry,CT
PRV000751,1304416334,Pediatrics,ME
PRV000752,1853431811,Emergency Medicine,MD
PRV000753,1153064961,Emergency Medicine,TN
PRV000754,1846067086,Emergency Medicine,MN
PRV000755,1726824235,Psychiatry,PA
PRV000756,1165219925,OBGYN,MI
PRV000757,1724708087,Orthopedics,ID
PRV000758,1914187039,OBGYN,NM
PRV000759,1430721298,Emergency Medicine,SD
PRV000760,1955095046,Dermatology,MO
PRV000761,1596686053,Pediatrics,KY
PRV000762,1030513013,OBGYN,IN
PRV000763,1283144335,Internal Medicine,MN
PRV000764,1549436060,Emergency Medicine,OK
PRV000765,1225318970,Psychiatry,ID
PRV000766,1419383382,Radiology,AR
PRV000767,1356007026,Emergency Medicine,TX
PRV000768,1680018401,Orthopedics,NE
PRV000769,1780684729,OBGYN,HI
PRV000770,1984078750,Psychiatry,CT
PRV000771,1968610851,Emergency Medicine,OR
PRV000772,1383164617,Family Medicine,NH
PRV000773,1797488562,Internal Medicine,ND
PRV000774,1134628100,Dermatology,NV
PRV000775,1837007869,Emergency Medicine,MA
PRV000776,1522726470,Cardiology,GA
PRV000777,1613669405,Family Medicine,MO
PRV000778,1511914132,OBGYN,PA
PRV000779,1383526323,OBGYN,TN
PRV000780,1784701771,Cardiology,GA
PRV000781,1814149414,Psychiatry,MI
PRV000782,1974686058,Pediatrics,MA
PRV000783,1659814806,Radiology,NH
PRV000784,1173347485,Radiology,PA
PRV000785,1411525915,Internal Medicine,RI
PRV000786,1677150738,Internal Medicine,IA
PRV000787,1207901453,OBGYN,AL
PRV000788,1357549872,Family Medicine,NY
PRV000789,1834447767,Orthopedics,IN
PRV000790,1337575690,Family Medicine,MD
PRV000791,1178607283,Emergency Medicine,NY
PRV000792,1821190846,Emergency Medicine,VA
PRV000793,1809620192,Orthopedics,SD
PRV000794,1709991348,OBGYN,WA
PRV000795,1425499370,OBGYN,ID
PRV000796,1364917050,Internal Medicine,CA
PRV000797,1664193102,Family Medicine,WA
PRV000798,1218195982,Emergency Medicine,OR
PRV000799,1210096064,Dermatology,VT
PRV000800,1388994330,Radiology,KS
PRV000801,1550867643,OBGYN,MN
PRV000802,1417895071,OBGYN,MN
PRV000803,1258029185,Internal Medicine,WI
PRV000804,1648327406,Orthopedics,MN
PRV000805,1988296359,Emergency Medicine,TN
PRV000806,1457199831,Cardiology,WI
PRV000807,1871411451,Pediatrics,SC
PRV000808,1144637077,Dermatology,TX
PRV000809,1487047140,OBGYN,IA
PRV000810,1213153403,Radiology,OK
PRV000811,1074980950,Orthopedics,CO
PRV000812,1291504516,Orthopedics,MD
PRV000813,1140872148,Family Medicine,KY
PRV000814,1182565234,Cardiology,SC
PRV000815,1813082402,Orthopedics,WA
PRV000816,1652951067,Dermatology,ND
PRV000817,1565995114,Cardiology,TX
PRV000818,1954654195,OBGYN,KY
PRV000819,1655446204,Family Medicine,AZ
PRV000820,1944009922,Family Medicine,MS
PRV000821,1722410774,Family Medicine,SD
PRV000822,1909184956,Orthopedics,GA
PRV000823,1785712941,Pediatrics,SC
PRV000824,1995413199,Radiology,PA
PRV000825,1600008791,Psychiatry,IL
PRV000826,1830629335,Internal Medicine,VA
PRV000827,1889461099,Cardiology,ME
PRV000828,1408684900,Radiology,GA
PRV000829,1345656586,Pediatrics,NY
PRV000830,1186077251,Emergency Medicine,CT
PRV000831,1678990820,Radiology,MD
PRV000832,1801437095,Radiology,WA
PRV000833,1916423617,Emergency Medicine,IN
PRV000834,1695944886,Family Medicine,CO
PRV000835,1659490090,Orthopedics,OH
PRV000836,1320083597,Cardiology,AK
PRV000837,1971267532,Cardiology,NE
PRV000838,1761099104,Dermatology,VT
PRV000839,1381960008,Internal Medicine,MO
PRV000840,1181585387,Emergency Medicine,NC
PRV000841,1412143985,Pediatrics,OK
PRV000842,1554728454,Emergency Medicine,GA
PRV000843,1385574146,Orthopedics,WY
PRV000844,1049662239,Pediatrics,CO
PRV000845,1437845911,Dermatology,ID
PRV000846,1571821662,Family Medicine,MD
PRV000847,1952591493,Dermatology,NC
PRV000848,1486181330,Dermatology,OH
PRV000849,1697044485,Orthopedics,RI
PRV000850,1058747323,Internal Medicine,NV
PRV000851,1224280145,OBGYN,MA
PRV000852,1798653362,Cardiology,AR
PRV000853,1243824086,Psychiatry,AR
PRV000854,1103271013,Family Medicine,ID
PRV000855,1671367453,Cardiology,SC
PRV000856,1055656919,Pediatrics,IA
PRV000857,1848466322,Emergency Medicine,MI
PRV000858,1643054664,Family Medicine,WI
PRV000859,1436023482,Internal Medicine,NY
PRV000860,1597621120,Dermatology,FL
PRV000861,1135272938,Orthopedics,SD
PRV000862,1679289359,Emergency Medicine,TN
PRV000863,1251124243,Family Medicine,IN
PRV000864,1237162402,Radiology,NJ
PRV000865,1622343769,OBGYN,KS
PRV000866,1184260547,OBGYN,UT
PRV000867,1609703646,Internal Medicine,MS
PRV000868,1448737765,Internal Medicine,FL
PRV000869,1412671993,OBGYN,CT
PRV000870,1117569599,OBGYN,IA
PRV000871,1701674708,Cardiology,OR
PRV000872,1747856250,Orthopedics,WA
PRV000873,1163256488,OBGYN,WI
PRV000874,1943493880,Orthopedics,HI
PRV000875,1353932114,Emergency Medicine,NH
PRV000876,1699736117,Cardiology,MA
PRV000877,1330039960,Emergency Medicine,SD
PRV000878,1449441778,Psychiatry,KS
PRV000879,1398273484,OBGYN,IN
PRV000880,1401246903,Cardiology,CA
PRV000881,1064927523,Orthopedics,HI
PRV000882,1788306702,Radiology,NH
PRV000883,1593967304,OBGYN,NH
PRV000884,1914435124,Psychiatry,ND
PRV000885,1914706769,Radiology,DE
PRV000886,1133694213,Orthopedics,AL
PRV000887,1105683391,Cardiology,MA
PRV000888,1321613524,Cardiology,DE
PRV000889,1939685885,Family Medicine,MD
PRV000890,1603403362,Radiology,NY
PRV000891,1665620666,Family Medicine,ND
PRV000892,1238310659,Dermatology,MT
PRV000893,1424820921,Internal Medicine,WA
PRV000894,1284321659,Cardiology,VA
PRV000895,1924962839,OBGYN,PA
PRV000896,1057934721,Radiology,ME
PRV000897,1623064599,Orthopedics,NH
PRV000898,1981974312,Psychiatry,IN
PRV000899,1898292047,Family Medicine,CA
PRV000900,1228361847,Internal Medicine,AR
PRV000901,1358456818,Dermatology,CT
PRV000902,1462603554,Psychiatry,WA
PRV000903,1650263799,Cardiology,IN
PRV000904,1605841575,Internal Medicine,VT
PRV000905,1564805869,Emergency Medicine,WY
PRV000906,1809530115,Radiology,OK
PRV000907,1467278172,Dermatology,MD
PRV000908,1699414776,OBGYN,TN
PRV000909,1303072239,Dermatology,MI
PRV000910,1557553258,Radiology,WA
PRV000911,1156071038,Internal Medicine,NY
PRV000912,1527656456,Emergency Medicine,MA
PRV000913,1736177046,Family Medicine,SD
PRV000914,1461514040,Emergency Medicine,NM
PRV000915,1007308359,Pediatrics,GA
PRV000916,1315247996,Emergency Medicine,OK
PRV000917,1370970031,Pediatrics,NH
PRV000918,1532064152,Internal Medicine,KS
PRV000919,1014381191,Emergency Medicine,SC
PRV000920,1806469681,Dermatology,ND
PRV000921,1116878701,OBGYN,TN
PRV000922,1802805340,Family Medicine,DE
PRV000923,1393415576,Emergency Medicine,DE
PRV000924,1974739790,Orthopedics,ID
PRV000925,1314612964,Internal Medicine,HI
PRV000926,1211467067,Internal Medicine,MN
PRV000927,1054143547,Orthopedics,KS
PRV000928,1508728925,Dermatology,NJ
PRV000929,1713191473,Cardiology,WA
PRV000930,1852474997,Dermatology,MD
PRV000931,1981559986,Radiology,NJ
PRV000932,1254658270,OBGYN,RI
PRV000933,1444680532,Family Medicine,AL
PRV000934,1051383741,Orthopedics,WY
PRV000935,1135070074,Family Medicine,MS
PRV000936,1425183133,Orthopedics,CA
PRV000937,1868225483,Dermatology,UT
PRV000938,1500988388,Internal Medicine,UT
PRV000939,1142381389,Pediatrics,OK
PRV000940,1053383893,Cardiology,VT
PRV000941,1305224592,Pediatrics,LA
PRV000942,1905378008,Internal Medicine,MS
PRV000943,1452738010,Family Medicine,WV
PRV000944,1865639270,Dermatology,HI
PRV000945,1640616478,Psychiatry,NV
PRV000946,1839623976,Psychiatry,MN
PRV000947,1364765277,Orthopedics,WV
PRV000948,1306943584,Emergency Medicine,NM
PRV000949,1372879670,Radiology,NY
PRV000950,1885885169,Orthopedics,MA
PRV000951,1884967623,OBGYN,IA
PRV000952,1695571551,Pediatrics,NE
PRV000953,1512665113,OBGYN,RI
PRV000954,1215169889,Cardiology,NY
PRV000955,1269905402,Orthopedics,ID
PRV000956,1949481982,Orthopedics,ID
PRV000957,1432175303,Pediatrics,LA
PRV000958,1827840974,OBGYN,OR
PRV000959,1054794697,Family Medicine,AK
PRV000960,1884105575,Internal Medicine,RI
PRV000961,1030977894,Psychiatry,IL
PRV000962,1598598377,Dermatology,TN
PRV000963,1437158650,Internal Medicine,SD
PRV000964,1710849526,Cardiology,NH
PRV000965,1205195910,Orthopedics,IA
PRV000966,1930075883,Pediatrics,AR
PRV000967,1718588746,Radiology,WI
PRV000968,1720099481,Orthopedics,SD
PRV000969,1240739400,Psychiatry,SC
PRV000970,1401588749,Orthopedics,LA
PRV000971,1112859101,Family Medicine,KS
PRV000972,1850977395,Cardiology,WA
PRV000973,1939079322,Emergency Medicine,MN
PRV000974,1743639807,Emergency Medicine,AR
PRV000975,1114843069,Cardiology,MI
PRV000976,1219500838,Family Medicine,UT
PRV000977,1856534001,Dermatology,TX
PRV000978,1806010192,Orthopedics,WV
PRV000979,1055322607,Family Medicine,IA
PRV000980,1144242685,Psychiatry,AL
PRV000981,1058647301,Dermatology,NE
PRV000982,1260336183,Dermatology,TX
PRV000983,1708130076,Radiology,ME
PRV000984,1400756758,Emergency Medicine,AZ
PRV000985,1815599848,Cardiology,MD
PRV000986,1785148779,Radiology,WV
PRV000987,1198705665,Pediatrics,AL
PRV000988,1816676401,Orthopedics,MT
PRV000989,1646650969,Psychiatry,PA
PRV000990,1359576769,Dermatology,VT
PRV000991,1372281455,Orthopedics,NY
PRV000992,1047227469,Pediatrics,RI
PRV000993,1627456401,Psychiatry,CT
PRV000994,1773930940,Pediatrics,SD
PRV000995,1023089339,Pediatrics,NY
PRV000996,1922066385,Family Medicine,HI
PRV000997,1076521070,Orthopedics,IA
PRV000998,1734978178,Radiology,LA
PRV000999,1755668549,Family Medicine,CO
PRV001000,1779034209,Internal Medicine,MT
PRV001001,1447934184,Pediatrics,NV
PRV001002,1663557106,Pediatrics,NE
PRV001003,1614612781,Orthopedics,VT
PRV001004,1067088273,OBGYN,CO
PRV001005,1855480217,Emergency Medicine,ME
PRV001006,1379585524,Family Medicine,NH
PRV001007,1595706142,Radiology,CT
PRV001008,1846090371,Orthopedics,UT
PRV001009,1051964762,OBGYN,ME
PRV001010,1551482803,Emergency Medicine,AK
PRV001011,1721499801,Family Medicine,DE
PRV001012,1736740293,Dermatology,ND
PRV001013,1775127838,Psychiatry,HI
PRV001014,1998013958,Family Medicine,VA
PRV001015,1931041508,Psychiatry,SC
PRV001016,1871239040,Family Medicine,NH
PRV001017,1169451927,Dermatology,OH
PRV001018,1989783863,Family Medicine,SC
PRV001019,1787237465,Family Medicine,TN
PRV001020,1545299166,Emergency Medicine,GA
PRV001021,1366947181,Psychiatry,MA
PRV001022,1440924780,Orthopedics,AZ
PRV001023,1784172129,OBGYN,OR
PRV001024,1459779278,Cardiology,ND
PRV001025,1615258641,Radiology,IA
PRV001026,1915379628,Cardiology,ID
PRV001027,1821159579,Cardiology,DE
PRV001028,1255645487,Cardiology,SC
PRV001029,1604855345,Psychiatry,WI
PRV001030,1156070373,Emergency Medicine,MN
PRV001031,1313804399,Psychiatry,MN
PRV001032,1612736481,Emergency Medicine,IA
PRV001033,1603418251,Psychiatry,GA
PRV001034,1098339088,Radiology,WA
PRV001035,1525451174,Pediatrics,FL
PRV001036,1944794318,Orthopedics,MD
PRV001037,1033297227,Pediatrics,OK
PRV001038,1492155855,Psychiatry,TX
PRV001039,1387139786,Dermatology,ID
PRV001040,1456231799,Orthopedics,SD
PRV001041,1895748984,Dermatology,ME
PRV001042,1649411982,Psychiatry,ME
PRV001043,1236607182,Pediatrics,LA
PRV001044,1807743421,Radiology,MS
PRV001045,1592203257,Psychiatry,MT
PRV001046,1530338929,Radiology,VA
PRV001047,1815791818,Internal Medicine,IL
PRV001048,1436667970,Internal Medicine,NH
PRV001049,1243324914,Radiology,WY
PRV001050,1882034779,Psychiatry,VT
PRV001051,1438633368,Emergency Medicine,KY
PRV001052,1059224438,Orthopedics,ME
PRV001053,1461977329,OBGYN,NH
PRV001054,1806050587,Cardiology,VT
PRV001055,1143817703,Psychiatry,CA
PRV001056,1149672043,Psychiatry,VT
PRV001057,1822634744,Orthopedics,AK
PRV001058,1313129606,Orthopedics,CO
PRV001059,1087334735,Orthopedics,AZ
PRV001060,1943211361,Internal Medicine,GA
PRV001061,1828898389,Internal Medicine,MN
PRV001062,1390959259,Family Medicine,AZ
PRV001063,1125067119,Dermatology,SD
PRV001064,1837257348,Psychiatry,HI
PRV001065,1148367231,Emergency Medicine,WY
PRV001066,1919621567,Radiology,NC
PRV001067,1699923777,Cardiology,CA
PRV001068,1565315195,Dermatology,KY
PRV001069,1163212383,Psychiatry,LA
PRV001070,1765092554,OBGYN,OK
PRV001071,1900892722,Family Medicine,MS
PRV001072,1301357595,Family Medicine,MT
PRV001073,1557535656,Emergency Medicine,OH
PRV001074,1009981382,Radiology,VA
PRV001075,1640030771,OBGYN,WV
PRV001076,1287145704,Orthopedics,MD
PRV001077,1685694010,Psychiatry,MO
PRV001078,1646859939,Dermatology,RI
PRV001079,1380795241,OBGYN,WY
PRV001080,1179177276,Orthopedics,GA
PRV001081,1885134605,Cardiology,NJ
PRV001082,1073961330,Internal Medicine,LA
PRV001083,1468816982,Pediatrics,SD
PRV001084,1885081337,Dermatology,NJ
PRV001085,1155066225,Family Medicine,OH
PRV001086,1723514578,Family Medicine,NH
PRV001087,1695816377,Psychiatry,MD
PRV001088,1587168053,Orthopedics,ME
PRV001089,1396750463,Orthopedics,OH
PRV001090,1084302300,Family Medicine,MT
PRV001091,1463269849,Radiology,CO
PRV001092,1190431856,OBGYN,CT
PRV001093,1927133563,Radiology,LA
PRV001094,1131271368,Orthopedics,IA
PRV001095,1934644700,Family Medicine,OR
PRV001096,1747898781,Radiology,IL
PRV001097,1929578580,Emergency Medicine,OH
PRV001098,1877653822,Dermatology,WY
PRV001099,1617069839,Pediatrics,CA
PRV001100,1153141093,Psychiatry,MI
PRV001101,1659912964,Internal Medicine,ND
PRV001102,1015013246,Orthopedics,OR
PRV001103,1639265456,OBGYN,RI
PRV001104,1714669945,OBGYN,RI
PRV001105,1915022670,Family Medicine,MO
PRV001106,1690444765,Pediatrics,CT
PRV001107,1362856100,Pediatrics,MO
PRV001108,1776363660,Dermatology,MA
PRV001109,1120494657,Psychiatry,IA
PRV001110,1161588306,Psychiatry,CO
PRV001111,1336898257,Orthopedics,LA
PRV001112,1671134412,Radiology,CO
PRV001113,1659236399,Internal Medicine,RI
PRV001114,1853122168,OBGYN,NE
PRV001115,1565491047,Dermatology,MI
PRV001116,1599669377,Pediatrics,NE
PRV001117,1208534099,Emergency Medicine,UT
PRV001118,1442308718,Pediatrics,IL
PRV001119,1186225036,Radiology,DE
PRV001120,1034521805,Family Medicine,IA
PRV001121,1503362511,Family Medicine,ID
PRV001122,1130389885,Cardiology,WV
PRV001123,1322616374,Pediatrics,MN
PRV001124,1819561962,Internal Medicine,AR
PRV001125,1793765169,Internal Medicine,UT
PRV001126,1931656588,Internal Medicine,AZ
PRV001127,1873637230,Psychiatry,WV
PRV001128,1010081013,Family Medicine,MO
PRV001129,1222071121,Dermatology,AR
PRV001130,1862399171,Psychiatry,NV
PRV001131,1717441116,Radiology,UT
PRV001132,1705844393,Internal Medicine,WY
PRV001133,1514457004,Pediatrics,VT
PRV001134,1647112161,Pediatrics,WY
PRV001135,1584935328,OBGYN,IL
PRV001136,1148077988,Pediatrics,TN
PRV001137,1621914763,OBGYN,KS
PRV001138,1814401056,Dermatology,MA
PRV001139,1451254505,Internal Medicine,IA
PRV001140,1182186058,Family Medicine,NH
PRV001141,1057364676,Dermatology,IL
PRV001142,1078126888,Psychiatry,NM
PRV001143,1069352245,Dermatology,ME
PRV001144,1757113059,Dermatology,MT
PRV001145,1196219291,OBGYN,IL
PRV001146,1471642684,Psychiatry,MS
PRV001147,1531603956,Emergency Medicine,MS
PRV001148,1429327109,Orthopedics,VA
PRV001149,1487998112,Radiology,KS
PRV001150,1788774512,Dermatology,ID
PRV001151,1838514282,Orthopedics,MI
PRV001152,1272602234,Dermatology,GA
PRV001153,1819174514,Cardiology,AK
PRV001154,1071103248,OBGYN,RI
PRV001155,1071482831,Emergency Medicine,SC
PRV001156,1762543986,Psychiatry,CT
PRV001157,1009252790,OBGYN,UT
PRV001158,1361853313,Radiology,WI
PRV001159,1804304848,OBGYN,WY
PRV001160,1553718138,Radiology,DE
PRV001161,1353981310,Emergency Medicine,MO
PRV001162,1855289871,Orthopedics,ME
PRV001163,1081209982,Orthopedics,ME
PRV001164,1725977564,Psychiatry,HI
PRV001165,1938841570,Family Medicine,NH
PRV001166,1425552655,Radiology,NM
PRV001167,1637688328,OBGYN,VA
PRV001168,1560142720,Psychiatry,PA
PRV001169,1945410522,Radiology,NV
PRV001170,1275276936,Pediatrics,NM
PRV001171,1352978228,OBGYN,MA
PRV001172,1725373999,Radiology,WY
PRV001173,1421532633,Pediatrics,ID
PRV001174,1326237985,Cardiology,RI
PRV001175,1423828490,Pediatrics,FL
PRV001176,1494118314,OBGYN,NJ
PRV001177,1416069860,Internal Medicine,WY
PRV001178,1559095101,Dermatology,AL
PRV001179,1376731887,Dermatology,AK
PRV001180,1563471656,Internal Medicine,AR
PRV001181,1622093007,Internal Medicine,IL
PRV001182,1325367017,Orthopedics,MD
PRV001183,1153671795,Psychiatry,NC
PRV001184,1450819268,Cardiology,IL
PRV001185,1101130877,Pediatrics,DE
PRV001186,1540288098,OBGYN,ME
PRV001187,1120594209,OBGYN,GA
PRV001188,1093339574,Radiology,KY
PRV001189,1822946371,Pediatrics,AR
PRV001190,1887581071,Family Medicine,AR
PRV001191,1649407186,Family Medicine,PA
PRV001192,1578635487,Dermatology,UT
PRV001193,1723400866,OBGYN,MS
PRV001194,1854731449,Psychiatry,NE
PRV001195,1169970972,OBGYN,AL
PRV001196,1655261041,Psychiatry,MO
PRV001197,1484544568,OBGYN,UT
PRV001198,1121859139,Family Medicine,CT
PRV001199,1938388406,Family Medicine,KS
PRV001200,1396668105,Orthopedics,AR
PRV001201,1281374191,OBGYN,KY
PRV001202,1515470591,Radiology,PA
PRV001203,1535155735,Orthopedics,RI
PRV001204,1517585842,Internal Medicine,MT
PRV001205,1313330579,Dermatology,SC
PRV001206,1852290221,Psychiatry,AL
PRV001207,1668818680,Dermatology,MA
PRV001208,1152371107,Pediatrics,KS
PRV001209,1941594109,Emergency Medicine,AZ
PRV001210,1177820377,Psychiatry,DE
PRV001211,1208361078,Psychiatry,IN
PRV001212,1700570735,Family Medicine,IA
PRV001213,1856899419,Orthopedics,PA
PRV001214,1172371237,Psychiatry,CA
PRV001215,1319095876,Psychiatry,ND
PRV001216,1498014029,Orthopedics,IL
PRV001217,1094179068,Family Medicine,MT
PRV001218,1024036260,Family Medicine,PA
PRV001219,1852411283,Radiology,GA
PRV001220,1095413320,Emergency Medicine,PA
PRV001221,1702215921,Cardiology,WV
PRV001222,1579865704,Family Medicine,ME
PRV001223,1556031562,Radiology,VT
PRV001224,1736219197,Psychiatry,CT
PRV001225,1700878076,Psychiatry,ME
PRV001226,1406330970,Orthopedics,OR
PRV001227,1818568002,Orthopedics,SD
PRV001228,1881440623,OBGYN,TN
PRV001229,1440782779,Emergency Medicine,CT
PRV001230,1419606672,Family Medicine,KY
PRV001231,1892003410,OBGYN,SD
